word,positive,negative,word_count
biscuits,0.00010533522936746195,0.00010444409629745679,2
appetizer,5.2664840952180324e-05,0.00010443864229765013,1
40,0.00015798620253831166,0.00020886637773484412,5
absolutley,0.00010531858873091101,5.2213868003341685e-05,1
awkward,5.2656521510189036e-05,0.00015663342557301727,2
15lb,5.265374894692502e-05,0.00010441683199331732,1
cow,0.00010530195335123467,0.00010441138084051162,2
4ths,5.264820469621986e-05,0.00010440593025683859,1
gristle,5.26454330086865e-05,0.00010440048024220911,1
fat,5.264266161297115e-05,0.00020879006159306817,3
steiners,0.00010527978101805548,5.2194790959862204e-05,1
bar,0.00036845983787767134,0.00020876826722338206,9
dollars,5.2634349176272434e-05,0.0001565680288085173,2
anyway,0.00015789473684210527,0.00015655985805239537,4
fs,0.00010525761802010421,5.218389604967907e-05,1
week,0.00015787811809283233,0.00031308703819661864,7
mention,0.0002631163500499921,0.00020871380120010435,7
combination,0.00015786150284150704,0.00010435145570280705,3
pears,0.00010523546435148645,5.217300568685762e-05,1
almonds,0.0001052299273913501,5.217028380634391e-05,1
big,0.00042089756405534805,0.000730345870937451,20
winner,0.00015782828282828284,5.2164840897235264e-05,2
spicier,0.0001052133200063128,5.216211986855146e-05,1
prefer,0.00010520778537611783,5.2159399123722096e-05,1
ribeye,0.00010520225132817843,5.215667866270276e-05,1
mesquite,0.00010519671786240269,5.2153958485449043e-05,1
anytime,5.259559248934939e-05,0.00031290743155149936,5
gooodd,0.00010518565267697486,5.214851898206091e-05,1
connoisseur,5.259006047856955e-05,0.00010429159931167545,1
difference,0.00010517458981909971,0.00010428616122640526,2
certainly,0.0003155071777882947,0.00036498253297877886,11
contained,0.0001051635292880429,0.00015641293013555788,3
driest,5.2578999947421e-05,0.00015640477555914708,2
mouthful,0.00010515247108307045,5.2132207277656134e-05,1
enjoyable,0.0002628673571315914,5.2129489652296305e-05,4
relaxed,0.00010514141520344864,5.212677231025855e-05,1
venue,0.00010513588813541503,5.2124055251498564e-05,1
couples,0.00010513036164844407,5.212133847597206e-05,1
groups,0.00010512483574244415,5.2118621983634754e-05,1
etc,0.0001576789656259855,0.00020846362309776944,5
nargile,0.00010511378567299102,5.2113189848350616e-05,1
tater,0.00010510826150935464,5.211047420531527e-05,1
tots,0.00015765410688948448,5.2107758845292065e-05,2
southwest,0.00010509721492380452,5.2105043768236766e-05,1
$3,5.254584625085387e-05,0.00010420465794821029,1
paid,5.2543085329970576e-05,0.0002604980723142649,4
vanilla,0.00010508064939841328,5.209690023443605e-05,1
smooth,0.00010507512871703268,5.209418628881017e-05,1
profiterole,0.0001050696086157079,5.2091472625931135e-05,1
choux,0.00010506408909434755,5.208875924575477e-05,1
pastry,0.00010505857015286022,5.2086046148236886e-05,1
im,0.00021010610358230907,0.00010416666666666667,4
az,0.00010504753400913914,5.208062080099995e-05,1
new,0.0009453781512605042,0.0007290907197166961,30
manager,0.00015755475027572083,0.0001562255897516013,4
carly's,5.2515492070160695e-05,0.00010414496979795876,1
due,0.00021005093735230792,0.00015620932048945586,5
acknowledged,5.250997689561016e-05,0.00015620118712902218,2
35,5.250721974271462e-05,0.00015619305461550477,2
foodand,5.250446287934474e-05,0.00010412328196584757,1
forgetting,5.250170630545493e-05,0.00015617679212868969,2
margaritas,0.00010499790004199917,0.00010411244143675169,2
disappoint,0.00015748858207779935,0.00010410702201863516,3
ventilation,5.2493438320209976e-05,0.00010410160316468874,1
upgrading,5.249068290378458e-05,0.00010409618487482434,1
letdown,5.248792777661138e-05,0.00010409076714895389,1
rather,0.00036739621057051386,0.0004163413999479573,13
camelback,5.2482418389839406e-05,0.00010407993338884263,1
flower,0.00010495932826029913,0.00010407451735442577,2
shop,5.2476910159529805e-05,0.00010406910188365075,1
cartel,5.247415647793462e-05,0.00010406368697642957,1
trimmed,0.000104942806170637,5.202913631633715e-05,1
group,0.00015740594994490792,5.202642942614848e-05,2
70+,0.0001049317943336831,5.202372281760483e-05,1
claimed,0.00010492628928177955,5.2021016490662225e-05,1
handled,0.00010492078480747036,0.00015605493133583021,3
beautifully,0.00020983056182132927,5.2015604681404424e-05,3
bill,0.0001049097775912715,0.00015603869759700406,3
bring,0.0001049042748492001,0.0003640713579861653,7
jewel,0.0001048987726843596,5.200748907842729e-05,1
las,0.00010489327109665915,5.2004784440168494e-05,1
exactly,0.0003671071953010279,5.200208008320333e-05,6
hoping,0.00010488226965231528,0.00015599812802246374,3
nearly,0.00015731515469323546,0.0001559900166389351,4
living,0.0002097425410308846,0.00020797587479852336,6
limited,5.243288590604027e-05,0.00015597379640220442,2
boiled,5.243013684265716e-05,0.00010397712503249285,1
crab,5.2427388067526476e-05,0.00015595757953836556,2
legs,5.242463958060288e-05,0.00015594947237095182,2
toro,0.00010484378276368212,5.1980455348788854e-05,1
tartare,0.00010483828694239136,5.19777535214928e-05,1
cavier,0.0001048327916972429,5.197505197505198e-05,1
extraordinary,0.0001572409455422192,5.1972350709422586e-05,2
thinly,0.00010482180293501048,5.196964972456086e-05,1
sliced,0.00010481630941774541,0.00010393389804084603,2
wagyu,0.00010481081647626035,5.1964248596965285e-05,1
truffle,0.00010480532411046481,5.1961548454143937e-05,1
dont,5.2399916160134143e-05,0.00036371194014340644,6
long,0.0007335603877390621,0.0007273860861432951,26
attached,5.239442523315519e-05,0.00010390689941812137,1
gas,5.2391680201184054e-05,0.00015585225206504234,2
sign,5.238893545683152e-05,0.00015584415584415584,2
awesome,0.0011001100110011,5.194535348813049e-05,20
decide,0.00010476689366160294,5.194265530853937e-05,1
worse,0.00010476140589806715,0.0007271594037292889,14
humiliated,5.237795935470354e-05,0.00010387451958034694,1
worker,5.23752160477662e-05,0.0001038691249026227,1
mebunch,5.237247302817639e-05,0.0001038637307852098,1
name,5.2369730295888974e-05,0.00010385833722802097,1
callings,5.236698785085882e-05,0.00010385294423096895,1
conclusion,0.00020945698277216316,0.00010384755179396646,4
filling,0.00010472300764477956,0.00010384215991692627,2
meals,0.00010471752447772135,0.00015575515289964178,3
daily,0.00010471204188481675,5.1915688921191985e-05,1
specials,0.0001047065598659756,5.191299382235374e-05,1
tragedy,5.235053921055387e-05,0.00010382059800664452,1
struck,0.00010469559755012302,0.00015572281339216196,3
pancake,0.00010469011725293132,5.1904910204505343e-05,1
crawfish,0.00010468463752944256,5.1902216224632795e-05,1
monster,0.00010467915837956663,0.00010379904504878556,2
funny,0.0009420631182289214,0.00020758731641496705,20
mom's,0.00010466820180029308,5.1894135962636225e-05,1
multi,0.00010466272437071537,5.189144310103264e-05,1
grain,0.00010465724751439037,5.1888750518887505e-05,1
pumpkin,0.00010465177123122809,5.1886058216157316e-05,1
pecan,0.00010464629552113855,5.188336619279859e-05,1
fluffy,0.00010464082038403181,5.1880674448767835e-05,1
airline,5.231767290990897e-05,0.00010375596596804317,1
noca,5.2314935914203506e-05,0.00010375058359703273,1
gyro,5.2312199204854574e-05,0.00010374520178441747,1
lettuce,5.230946278181723e-05,0.00010373982053011048,1
thoroughly,0.0002092269065801862,0.0001037344398340249,4
homemade,0.00020921596317799047,5.186452984803693e-05,3
pastas,0.00010460251046025104,5.186184005808526e-05,1
thin,0.0002614925997594268,0.00015557745164134211,6
cheesecurds,0.00010459156991946449,5.185646131507986e-05,1
typical,0.00015687915076086388,5.185377236193933e-05,2
glance,0.0001568709475005229,0.00010370216737529814,3
lovely,0.00036601307189542483,5.184839529216571e-05,6
finger,0.00010456969570218551,5.184570717544587e-05,1
item,0.0005751032571757202,0.0005702732127119084,20
such,0.0005227938101212882,0.0005184033177812338,18
beauty,0.00010455329604265774,5.183764449743404e-05,1
haven't,0.00020909566126502875,0.00015550487248600455,5
gone,0.00010454236579373791,0.00020732908308713005,4
greasy,5.226845076311938e-05,0.0001036591686534674,1
unhealthy,5.2265718914963674e-05,0.00010365379632029023,1
might,0.00015678896205707118,0.0003109452736318408,7
those,0.0005748628168278024,0.0005182152666217547,19
similarly,5.225752508361204e-05,0.00010363768266141569,1
delivery,0.00010450958875476824,0.00010363231255505466,2
man,0.0005747727035217891,0.00025906735751295336,14
apology,5.2249333820993784e-05,0.00010362157401170923,1
45,5.22466039707419e-05,0.00015542430836182778,2
expensive,0.0002089754976229037,0.00010361083769362275,4
need,0.0004179291610072093,0.0002590136759220887,11
pack,0.0001044768322624458,0.0001554001554001554,3
tiramisu,0.00010447137484329294,5.179736869367036e-05,1
cannoli,0.00010446591799425438,5.179468586523023e-05,1
upway,0.00010446046171524079,5.179200331468821e-05,1
sun,0.00010445500600616284,5.178932104200114e-05,1
whole,0.0003133486526007938,0.0004660797514241326,13
bunch,0.00010444409629745679,0.00015535187199005747,3
meats,0.00010443864229765013,5.178127589063794e-05,1
choose,0.0001566497833011331,5.1778594728939054e-05,2
experienced,0.00010442773600668337,0.00015532774153463808,3
frenchman,0.00010442228371534485,5.177323323841574e-05,1
desserts,0.000156625247989976,0.00010354110581901015,3
martini,5.220569042025581e-05,0.00010353574571620853,1
opinion,0.00015660889538525788,5.1765193084170204e-05,2
entrees,0.00010440048024220911,0.00010352502717531963,2
gc,0.00010439503079653408,5.175983436853002e-05,1
sample,0.0001565843728795866,5.175715542673774e-05,2
thirty,5.2192066805845514e-05,0.00010350895352447987,1
vacant,5.218934293617243e-05,0.00010350359674998706,1
yellowtail,0.00010437323870159691,5.1749120264955494e-05,1
carpaccio,0.00010436779209935814,5.1746442432082794e-05,1
strangers,5.2181173032769774e-05,0.0001034875297526648,1
actually,0.0006783198539003391,0.0002587054379883065,16
hello,5.2175727851403525e-05,0.00010347682119205298,1
strange,0.00010434601137371524,0.0001552072016141549,3
boyfriend,0.00020868113522537563,0.00010346611484738747,4
recent,0.0002608378110490897,0.00010346076250581966,5
donut,0.00010432968179447053,5.172770535899027e-05,1
saving,0.00010432423973710292,5.17250297418921e-05,1
room,0.0002607969956186105,0.00020688941760628945,7
maybe,0.00015647003598810827,0.0003103180760279286,7
disgraceful,5.2153958485449043e-05,0.0001034340091021928,1
however,0.00046936114732724904,0.0007240006205719605,21
particular,0.00015644555694618273,0.0002585582790360947,6
suffers,5.2145799655837725e-05,0.00010341796370029474,1
tapas,0.00015642924183960789,5.170630816959669e-05,2
vinegrette,0.00010428072370822254,0.00010340726953104803,2
baby,0.00015641293013555788,0.00010340192327577293,3
greens,5.213492518638236e-05,0.00010339657757328233,1
hearts,0.00010426441455531227,0.00010339123242349049,2
palm,0.00010425897930459261,0.00020677177565262342,4
disgusting,5.212677231025855e-05,0.0002584513594541507,4
believe,0.0003127443315089914,0.00041350080115780223,12
hankering,0.00010424267695194412,5.168492867479843e-05,1
forth,5.2118621983634754e-05,0.00015504677244302032,2
helped,0.00010423181154888472,0.00010335917312661498,2
consider,0.00020845275939340247,0.00015503074776497338,5
theft,5.211047420531527e-05,0.00010334849111202976,1
eew,5.2107758845292065e-05,0.00010334315093267194,1
complete,0.00010421008753647353,0.0002066756226103131,4
overhaul,5.210232897410514e-05,0.00010333247222939809,1
recently,0.00010419922892570594,0.00025831783426327753,5
witnessed,5.209690023443605e-05,0.00010332179573280984,1
guests,5.209418628881017e-05,0.0001549746874677136,2
regularly,0.00010418294525186227,5.1655560721111624e-05,1
super,0.0005729763517033024,0.00020661157024793388,13
swung,5.2086046148236886e-05,0.0001033004493569547,1
deeply,0.00015625,0.00010329511414110113,3
efficient,0.0001041612416019999,5.164488973816041e-05,1
fan,0.00015623372565357776,0.0002065688907250568,5
sucker,5.20751965838671e-05,0.00010327911179963853,1
dry,5.207248489897938e-05,0.0003098213363626975,5
rated,5.206977349648529e-05,0.00030980533897867506,5
15,0.00015620118712902218,0.00010326311441553078,3
setting,0.00020825740615400636,0.0002065155661107956,6
cheap,0.00020824656393169514,0.0008260196179659267,18
olives,5.2058930709563226e-05,0.00010324712198647463,1
perpared,0.00010411244143675169,5.162089613875697e-05,1
presentation,0.00010410702201863516,0.00010323646311877355,2
giant,0.00010410160316468874,5.161556725508413e-05,1
slices,0.00010409618487482434,5.161290322580645e-05,1
toast,0.00015613615072343083,5.1610239471511145e-05,2
lightly,0.000156128024980484,5.1607575992155646e-05,2
dusted,0.00010407993338884263,5.160491278769739e-05,1
powdered,0.00010407451735442577,5.1602249858093815e-05,1
sugar,0.00010406910188365075,5.159958720330237e-05,1
play,0.0005203184348821478,0.00020638769929312212,12
fo,0.0001040582726326743,5.159426271798576e-05,1
accomodate,0.00010405285885229697,5.159160088737554e-05,1
vegan,0.00010404744563520966,5.158893933140735e-05,1
veggie,0.00010404203298132445,5.158627805003869e-05,1
crumby,5.201831044527674e-05,0.00010316723408645414,1
pale,5.2015604681404424e-05,0.00010316191262186001,1
color,0.00020805159679600541,0.00025789147926552505,7
instead,0.00020804077599209444,0.00020630254267883853,6
croutons,0.00010401497815685458,5.157297576070139e-05,1
it'll,0.00010400956888033699,5.157031612603785e-05,1
trips,0.00010400416016640666,5.156765676567657e-05,1
crema,0.00010399875201497582,5.1564997679575106e-05,1
café,0.00010399334442595674,5.156233886769104e-05,1
expanded,0.00010398793739926168,5.155968032998195e-05,1
miss,0.00015597379640220442,5.1557022066405446e-05,2
wish,0.00015596568754873928,0.00020621745630767645,5
philadelphia,0.0001039717196922437,5.1551706361480566e-05,1
sitting,5.1983157456983934e-05,0.0002061961956801897,3
fairly,0.00010396091069757771,0.0002061855670103093,4
crisp,0.00025988876760746403,5.154373485902789e-05,4
satisfying,0.00015592515592515593,5.1541078239356766e-05,2
wanted,0.00025986175354711296,0.0003092305313611297,9
north,0.00010393929944912172,5.1535765821480104e-05,1
scottsdale,0.00010393389804084603,5.15331100231899e-05,1
quit,0.00010392849719393057,0.00010306090899721736,2
soooooo,5.1961548454143937e-05,0.00010305559849538827,1
freaking,5.19588485919152e-05,0.00010305028854080792,1
papers,5.195614901023536e-05,0.00010304497913339173,1
reheated,5.195344970906068e-05,0.00010303967027305513,1
ok,5.1950750688347444e-05,0.0003091030858791407,5
wedges,5.194805194805195e-05,0.0001030290541932825,1
sorry,5.194535348813049e-05,0.00020604749394735486,3
absolute,0.00010388531061707874,5.150922015040692e-05,1
tongue,0.00015581987222770477,5.1506567087303634e-05,2
cheek,0.0001558117793705204,5.150391429748661e-05,2
bloody,5.193456245131135e-05,0.00010300252356182726,1
mary,5.19318653926049e-05,0.00010299721907508497,1
despite,0.00020771667445604195,0.00020598383026932386,6
rate,0.0002077058884619379,0.0001544799176107106,5
businesses,5.192377589698323e-05,0.00010298130889243603,1
its,0.001142263759086189,0.0010812480691998764,41
grilled,0.00015575515289964178,5.14853524172373e-05,2
yellow,0.00010383137784238397,5.1482701812191104e-05,1
saffron,0.00010382598764470748,5.148005148005148e-05,1
seasoning,0.00010382059800664452,5.147740142077628e-05,1
thru,0.00010381520892810796,0.00010294950326864673,2
means,5.1904910204505343e-05,0.00020588840848260242,3
half,0.00010380443244926559,0.000463225075917443,9
somehow,5.189952252439278e-05,0.00015440041173443128,2
luck,5.189682910374176e-05,0.0001543924656476764,2
non,0.0002075765438505449,0.00025730753396459446,7
focused,5.189144310103264e-05,0.00015437657592754593,2
grandmother,5.1888750518887505e-05,0.00010291242152927858,1
list,0.00015565817464847196,0.0002058142526369951,5
ignored,5.188336619279859e-05,0.00010290183165260341,1
hostess,5.1880674448767835e-05,0.00010289653753151207,1
myself,0.00031126789790412947,0.0002572281098878485,9
boys,0.00010375058359703273,5.1442975461700706e-05,1
four,0.0001556178026766262,0.00010288065843621399,3
guy,0.00015560973079516572,0.0001543130497402397,4
blue,0.00025933609958506224,0.00015430511264273223,6
shirt,0.00010372905969607386,5.1432392120557526e-05,1
vibe,0.00020744736023234104,0.00010285949393128986,4
letting,0.00015557745164134211,0.00010285420416559527,3
same,0.000362995229205559,0.0007713668620796051,20
him,0.00041483017889551465,0.00015426543939939323,9
drastically,5.185108368764907e-05,0.00010283833813245579,1
caesar,0.00010369679058433142,5.141652527122217e-05,1
promptly,0.00015553712152633763,5.141388174807198e-05,2
madhouse,5.1843019337446214e-05,0.00010282247699347078,1
proven,0.00010368066355624676,5.140859551717047e-05,1
dead,0.00020735057798973615,0.0002056238112373413,6
greatest,0.00020733982998133942,0.00010280662074637607,4
moods,5.183227077178251e-05,0.00010280133641737343,1
macarons,0.0001036591686534674,5.139802631578947e-05,1
insanely,0.00010365379632029023,5.139538469445444e-05,1
informative,0.00010364842454394693,5.139274334463974e-05,1
weren't,5.182152666217547e-05,0.00020556040906521405,3
somewhat,0.00020727536532283138,0.00010277492291880781,4
edible,5.181615627752733e-05,0.0002055392836955963,3
promise,0.00010362694300518135,0.0001027643613194944,2
fails,5.181078700585462e-05,0.00046241586600215793,8
deliver,0.00010361620557455187,0.00010275380189066995,2
average,5.1805418846811377e-05,0.0004623683534549191,8
$35,5.1802735184417735e-05,0.00010274324463166547,1
plater,5.18000518000518e-05,0.00010273796681563672,1
relax,0.00010359473738734072,5.13663447709061e-05,1
sit,0.00010358937173046046,0.00010272741281010838,2
together,0.0003625440232028175,0.00025680534155110427,10
poorly,5.178932104200114e-05,0.00035950901340455035,6
constructed,0.00010357327809425168,0.00015406737880032867,3
seating,0.00015535187199005747,0.00010270631130282956,3
italian,0.0002589063794531897,5.135051864023827e-05,4
screams,0.00010355718945787811,5.134788189987163e-05,1
legit,0.00015532774153463808,5.1345245430273155e-05,2
booksomethat's,0.00010354646647683147,5.134260923140114e-05,1
duo,0.00010354110581901015,5.133997330321388e-05,1
violinists,0.00010353574571620853,5.13373376456697e-05,1
songs,0.00020706077233668082,0.0002053388090349076,6
requested,0.00010352502717531963,5.1332067142343825e-05,1
personally,0.00015527950310559007,5.13294322964788e-05,2
baklava,0.00010351431085347549,5.132679772109018e-05,1
falafels,0.00010350895352447987,5.1324163416136314e-05,1
baba,0.00010350359674998706,5.132152938157557e-05,1
ganoush,0.00010349824052991099,5.1318895617366314e-05,1
staying,0.00010349288486416559,0.00010263252424693386,2
mgm,0.0001034875297526648,5.1313628899835795e-05,1
courteous,0.0001034821751953226,5.131099594643132e-05,1
eclectic,0.00010347682119205298,5.13083632632119e-05,1
onion,0.00010347146774276993,5.130573085013596e-05,1
rings,0.00010346611484738747,5.130309870716191e-05,1
pictures,0.000310382287517459,0.00020520186733699277,8
owner,0.00015518311607697082,0.00010259567046270647,3
work,0.0009310505353540578,0.0020518081559374197,56
nobu,0.00010344470880314473,5.1292572835453425e-05,1
google,5.17196793379881e-05,0.00010257988408473098,1
imagine,5.17170045510964e-05,0.00020514924607652066,3
smashburger,5.171433004085432e-05,0.00010256936253141187,1
lover,5.171165580721895e-05,0.00010256410256410256,1
gem,0.00025854490925073686,5.127942156812471e-05,4
plantains,5.170630816959669e-05,0.00010255358424776946,1
giving,0.00010340726953104803,0.00015382248884786957,3
spends,5.1700961637886464e-05,0.00010254306808859722,1
talking,5.1698288786641165e-05,0.00015380671622660855,2
themselves,0.00020678246484698098,0.00015379883112888343,5
panna,0.00010338588782631171,5.1263648946532017e-05,1
cotta,0.00010338054378166029,5.12610211195407e-05,1
atmosphere1,0.00010337520028945056,5.125839356194577e-05,1
fail,5.168492867479843e-05,0.00015376729882111737,2
flavors,0.00010336451496201354,5.125313925477936e-05,1
slaw,0.00010335917312661498,5.125051250512505e-05,1
drenched,0.0001033538318433156,5.124788602470148e-05,1
mayo,0.00010334849111202976,5.124525981346726e-05,1
piano,0.00010334315093267194,5.124263387138099e-05,1
soundtrack,0.0002583445282628914,0.00010248001639680262,5
amazingrge,0.00010333247222939809,5.1237382794486854e-05,1
fillet,0.00010332713370531102,5.123475765959627e-05,1
relleno,0.00010332179573280984,5.12321327936882e-05,1
plate,0.00010331645831180907,0.00010245901639344262,2
sergeant,0.00010331112144222325,5.122688386865427e-05,1
pepper,0.00010330578512396694,5.1224259809445757e-05,1
auju,0.0001033004493569547,5.122163601905445e-05,1
hawaiian,0.00010329511414110113,5.121901249743905e-05,1
breeze,0.00010328977947632082,5.1216389244558256e-05,1
mango,0.0001032844453625284,5.121376626037079e-05,1
magic,0.00010327911179963853,5.1211143544835355e-05,1
pineapple,0.00010327377878756583,5.1208521097910693e-05,1
smoothies,0.00010326844632622502,5.1205898919555534e-05,1
they're,0.00015489467162329616,0.0002560163850486431,6
mortified,5.16288915276989e-05,0.00010240131073677743,1
needless,5.162622612287042e-05,0.00020479213598197828,3
anyways,5.1623560993237314e-05,0.00010239082578200994,1
dripping,5.162089613875697e-05,0.00010238558410975735,1
mostly,0.00030970938935632065,0.00020476068594829793,8
2007,0.00010323113451016826,5.118755118755119e-05,1
serving,0.0001032258064516129,0.00010236986231253519,2
hospitality,5.1610239471511145e-05,0.00010236462278636504,1
industry,0.00015482272797646694,0.00010235938379650955,3
paradise,5.160491278769739e-05,0.00010235414534288638,1
refrained,5.1602249858093815e-05,0.00010234890742541323,1
recommending,5.159958720330237e-05,0.00010234367004400778,1
cibo,5.159692482328053e-05,0.00010233843319858773,1
longer,0.00010318852543597152,0.0003069995906672124,6
orders,0.00015477480266212662,0.00010232796111537477,3
mean,5.158893933140735e-05,0.00030696817763225213,5
famous,0.00010317255610007738,0.00010231749117511638,2
mouths,0.00010316723408645414,5.11561285041948e-05,1
bellies,0.00010316191262186001,5.1153511688577424e-05,1
reading,0.00015473488755931504,0.00020460358056265986,5
reminded,0.00015472690700912888,5.1148278860416345e-05,2
pros,0.0001547189272821042,0.00010229132569558102,3
simple,0.00036099221288226496,0.00015342914130823916,8
dough,0.00010313531353135314,5.114043162524292e-05,1
tonight,0.00010312999535915021,0.00010227563283047814,2
elk,5.156233886769104e-05,0.00010227040294538761,1
specialand,5.155968032998195e-05,0.00010226517359513218,1
hooked,0.00010311404413281089,5.1129972389814906e-05,1
classics,5.155436407691911e-05,0.00010225471649879851,1
sorely,5.1551706361480566e-05,0.00010224948875255624,1
quaint,0.00010309809784009485,5.112213077041051e-05,1
deliciously,0.00010309278350515464,5.1119517431755445e-05,1
compliments,0.00015463120457708364,5.111690436027194e-05,2
thanks,0.00020616431295742706,5.1114291555919034e-05,3
dylan,0.00010307684378704323,5.111167901865576e-05,1
t,0.00015460729746444033,0.0002044362669937647,5
tummy,0.0001030662200463798,5.110645474523432e-05,1
gratuity,0.00010306090899721736,5.110384300899428e-05,1
larger,0.00010305559849538827,5.1101231539680106e-05,1
6,0.00010305028854080792,0.0001532958610117527,3
fly,5.1522489566695864e-05,0.0001532880282049972,2
apple,5.1519835136527566e-05,0.00010218679746576743,1
juice,5.151718097985678e-05,0.0001021815766617279,1
han,0.0001030290541932825,5.1088178195565545e-05,1
nan,0.00010302374697367743,5.108556832694764e-05,1
barely,0.00015452766045122076,0.0005108295872496935,11
ryan's,5.1506567087303634e-05,0.00010216069877917965,1
edinburgh,5.150391429748661e-05,0.00010215548064153642,1
revisiting,5.150126178091363e-05,0.00010215026303692733,1
chinese,0.00015449582861262745,0.00015321756894790602,4
naan,0.00010299191513466193,5.106991471324243e-05,1
pine,0.00010298661174047374,5.10673067102441e-05,1
nut,0.00020596261778487205,5.106469897359955e-05,3
touched,5.148800329523221e-05,0.00010212418300653595,1
airport,0.0001029707048344746,5.105948429920858e-05,1
speedy,0.00010296540362438221,5.1056877361380575e-05,1
calligraphy,0.00010296010296010296,5.10542706897432e-05,1
paper,0.00015443220426232884,0.00010210332856851133,3
anything,0.00020589900653729347,0.0006125886977385267,14
complain,0.00010294420424130121,0.00015313935681470137,3
stood,5.146945287971589e-05,0.00010208769332856924,1
begin,0.0001029336078229542,0.00015312372396896693,3
awkwardly,5.146415521589213e-05,0.0001531159087429184,2
opened,0.0001029230135858378,0.0001531080943145861,3
guest,0.00010291771728503062,5.1033426894615975e-05,1
extensive,0.00010291242152927858,5.1030822616860586e-05,1
provides,0.00015436068947774633,5.1028218604888504e-05,2
wide,0.00010290183165260341,0.0001020512297173181,2
array,0.0001543448062972681,5.102301137813154e-05,2
inflate,5.144562197756971e-05,0.00010204081632653062,1
smaller,5.1442975461700706e-05,0.00010203561042803938,1
grow,5.1440329218106995e-05,0.00010203040506070809,1
rapidly,5.143768324674657e-05,0.00010202520022445544,1
lil,0.00010287007509515482,5.100999795960008e-05,1
fuzzy,0.00010286478424111505,5.1007396072430504e-05,1
fabulous,0.0002057189878625797,5.100479445067836e-05,3
wontons,0.00010285420416559527,5.1002193094303056e-05,1
thick,0.00010284891494394734,0.00010199918400652795,2
level,0.0002056872525325243,0.00015299097353256157,5
spice,0.00010283833813245579,5.099439061703213e-05,1
whelm,0.00010283305054244434,5.09917903217582e-05,1
main,0.00015424164524421594,0.00015296757087497452,4
crowd,0.00015423371549020616,0.00015295977158007445,4
older,0.00010281719103434094,0.00010196798205363516,2
mid,5.140595280933532e-05,0.00015294417537598776,2
30s,5.1403310373188036e-05,0.00010195758564437195,1
arepas,5.1400668208686716e-05,0.0001019523882346944,1
jalapeno,0.00010279605263157894,5.0973595677439085e-05,1
thats,0.00015418615408336331,0.00015291299250726336,4
shoe,5.139274334463974e-05,0.00010193679918450561,1
leather,0.00025695051133151753,0.00010193160389378727,5
definately,0.00015416238437821172,5.0963204566303126e-05,2
block,0.00010276964184779816,5.096060745044081e-05,1
low,0.0003596752646182304,0.0005605381165919282,16
key,0.0001541386220007193,5.0955414012738855e-05,2
fancy,0.00010275380189066995,5.0952817690818304e-05,1
affordable,0.00010274852298998202,5.09502216334641e-05,1
sour,0.0001541148669474982,5.0947625840635824e-05,2
soups,0.00010273796681563672,5.0945030312293034e-05,1
sunday,0.0001027326895418122,5.094243504839531e-05,1
traditional,0.00010272741281010838,0.0001018796800978045,2
hunan,5.1361068310220854e-05,0.00010187449062754686,1
style,0.00025679215243182166,0.0003056079050578108,9
bother,5.135579293344289e-05,0.00035652439645512886,6
flair,0.00010270631130282956,5.0929462694168576e-05,1
bartenders,0.00010270103728047654,5.092686901609289e-05,1
nutshell,5.134788189987163e-05,0.00010184855120435912,1
restaraunt,5.1345245430273155e-05,0.00010184336490477646,1
smells,5.134260923140114e-05,0.00015275726870003564,2
market,0.00020535989321285552,0.00010183299389002037,4
sewer,5.13373376456697e-05,0.0001018278091746856,1
girlfriend's,5.13347022587269e-05,0.00010182262498727217,1
veal,5.1332067142343825e-05,0.00010181744132769943,1
satifying,0.0001026588645929576,5.090612909794339e-05,1
join,0.00010265359544218037,5.090353779587681e-05,1
club,0.00010264832683227263,0.00010180189351521938,2
offers,0.00025660764690787786,0.0001017967119662035,5
via,0.00015395668685209895,5.0895765472312706e-05,2
email,0.00010263252424693386,5.08931752252023e-05,1
likes,0.00020525451559934318,0.00010178117048346055,4
case,0.0010775309148750578,0.0006615439417841331,32
colder,0.0001026167265264238,5.08854060655404e-05,1
flavorless,5.130573085013596e-05,0.00015264845061822624,2
describing,5.130309870716191e-05,0.00010176045588684237,1
tepid,5.130046683424819e-05,0.00010175527855507505,1
chains,5.129783523135324e-05,0.00010175010175010175,1
easily,0.00025647601949217746,0.00035610723915144733,10
nachos,0.00010258514567090685,0.00010173974972021569,2
words,0.00020515976816946196,0.00010173457449514217,4
does,0.0007693096727869525,0.0012207527975584944,37
crazy,0.00020513872506282375,0.00010172422562433244,4
crowds,0.00010256410256410256,5.085952598921778e-05,1
juries,0.00010255884313624942,5.085693942938514e-05,1
lawyers,0.00010255358424776946,5.085435313262815e-05,1
court,0.00015382248884786957,5.0851767098906685e-05,2
arrives,5.127153404429861e-05,0.00010169836265636123,1
paying,5.126890540886952e-05,0.00010169319164081965,1
$785,5.126627704296114e-05,0.0001016880211511084,1
looks,0.0003075818936791921,0.0005084142559357365,14
kid's,5.12610211195407e-05,0.0001525165226232842,2
wienerschnitzel,5.125839356194577e-05,0.00010167251283615474,1
idea,5.125576627370579e-05,0.00035583570557137046,6
classic,0.0003587719747834555,0.00010166217658720073,7
maine,0.0001025010250102501,5.082850462539392e-05,1
roll,0.00010249577204940297,5.082592121982211e-05,1
